Repo URL,Satd Comment Id,File Path Of First Occurence,File Path Of Last Occurence,renamed,Keyword,SATD Comment,context,bloc of first occurrence,bloc type of first occurrence,bloc of last occurrence,bloc type of last occurrence,SATD Comment Line Of First Occurence,SATD Comment Line Of Last Occurence,first Commit Hash,last Commit Hash,Link To The File Of First Occurence,Link To The File Of Last Occurence/When Adressed,Introduction Time,Last Occurence (even solved or not),number of commits,adressed ?
https://github.com/google/go-cloud,4,samples/guestbook/gcp/main.tf,samples/guestbook/gcp/main.tf,0,# todo,# TODO(light): Add sqladmin.googleapis.com resource.,# TODO(light): Add sqladmin.googleapis.com resource.,,,the block associated got renamed or deleted,,53,,2f807406236dfb6b662001bea3c3dabe0dc79b1c,6375ec1a4cf75d40b1ce34aac207d3a14831307e,https://github.com/google/go-cloud/blob/2f807406236dfb6b662001bea3c3dabe0dc79b1c/samples/guestbook/gcp/main.tf#L53,https://github.com/google/go-cloud/blob/6375ec1a4cf75d40b1ce34aac207d3a14831307e/samples/guestbook/gcp/main.tf,2018-06-14 14:45:08-07:00,2018-06-21 16:54:06-06:00,3,1
https://github.com/terraform-google-modules/terraform-google-project-factory,19,modules/core_project_factory/main.tf,modules/core_project_factory/main.tf,0,workaround,# Workaround for https://github.com/hashicorp/terraform/issues/10857,"shared_vpc_users_length = ""${local.gke_shared_vpc_enabled ? 4 : 3}""                                                                                                                     # Workaround for https://github.com/hashicorp/terraform/issues/10857 ",,,"locals {
  use_random_string = try(var.random_project_id_length > 0, false)
  group_id          = var.manage_group ? format(""group:%s"", var.group_email) : """"
  base_project_id   = var.project_id == """" ? var.name : var.project_id
  project_org_id    = var.folder_id != """" ? null : var.org_id
  project_folder_id = var.folder_id != """" ? var.folder_id : null
  temp_project_id = var.random_project_id ? format(
    ""%s-%s"",
    local.base_project_id,
    local.use_random_string ? random_string.random_project_id_suffix[0].result : random_id.random_project_id_suffix.hex,
  ) : local.base_project_id
  s_account_fmt = var.create_project_sa ? format(
    ""serviceAccount:%s"",
    try(google_service_account.default_service_account[0].email, """"),
  ) : """"
  api_s_account = format(
    ""%s@cloudservices.gserviceaccount.com"",
    google_project.main.number,
  )
  activate_apis       = var.activate_apis
  api_s_account_fmt   = format(""serviceAccount:%s"", local.api_s_account)
  project_bucket_name = var.bucket_name != """" ? var.bucket_name : format(""%s-state"", local.temp_project_id)
  create_bucket       = var.bucket_project != """" ? true : false

  shared_vpc_users = compact(
    [
      local.group_id,
      local.s_account_fmt,
      local.api_s_account_fmt,
    ],
  )

  # Workaround for https://github.com/hashicorp/terraform/issues/10857
  shared_vpc_users_length = var.create_project_sa ? 3 : 2
}
",locals,47,66.0,56322b22c983c360d747bddc2b9157917e2b909e,cfd7f3f15e0866fe09cc5ec4a2f8e94398c773d9,https://github.com/terraform-google-modules/terraform-google-project-factory/blob/56322b22c983c360d747bddc2b9157917e2b909e/modules/core_project_factory/main.tf#L47,https://github.com/terraform-google-modules/terraform-google-project-factory/blob/cfd7f3f15e0866fe09cc5ec4a2f8e94398c773d9/modules/core_project_factory/main.tf#L66,2019-01-08 15:14:17-05:00,2024-05-17 18:11:28+00:00,103,0
https://github.com/Worklytics/psoxy,1453,infra/examples-dev/aws-google-workspace/vault.tf,infra/examples-dev/aws-google-workspace/vault.tf,0,todo,## TODO - fill token env vars on lambdas,"#module ""aws_vault_auth"" { 
 #  source = ""../../modules/aws-vault-auth"" 
 # 
 #  aws_vault_role_arn = var.aws_vault_role_arn 
 #} 
 # 
 #module ""vault_psoxy"" { 
 #  for_each = module.psoxy-aws-google-workspace.instances 
 # 
 #  source = ""../../modules/vault-psoxy"" 
 # 
 #  instance_id           = each.key 
 #} 
 # 
 ## BEGIN AWS iam-based Auth 
 #module ""aws_vault_connection_gcal"" { 
 #  for_each = module.psoxy-aws-google-workspace.instances 
 # 
 #  source = ""../../modules/aws-vault-access"" 
 # 
 #  aws_auth_backend_name = module.aws_vault_auth.vault_aws_auth_backend_path 
 #  instance_id           = each.key 
 #  role_arn              = each.value.instance_role_arn 
 #  vault_policy_name     = module.vault_psoxy[each.key].vault_policy_name 
 #} 
 ## END AWS iam-based Auth  
 # 
 ## BEGIN periodic token-based vault auth 
 #module ""aws_vault_token"" { 
 #  for_each = module.psoxy-aws-google-workspace.instances 
 # 
 #  source = ""../../modules/vault-access-token"" 
 # 
 #  instance_id           = each.key 
 # 
 #  vault_policy_name     = module.vault_psoxy[each.key].vault_policy_name 
 #} 
 # 
 #locals { 
 #  tokens_to_set = [ for k, v in module.aws_vault_token : "" - on `${k}` set `VAULT_TOKEN` = `${v.vault_token}`""] 
 #} 
 # 
 ## unfortunately, no way to backfill these on per-lambda basis without deeper refactor 
 #resource ""local_file"" ""fill_token_vars"" { 
 #  filename = ""TODO 0 - fill VAULT_TOKEN env vars.md"" 
 #  content = <<EOT 
 ## TODO - fill token env vars on lambdas 
 # 
 #Via AWS console --> Lambdas: 
 #${join(""\n"", local.tokens_to_set)} 
 # 
 #EOT 
 #} 
 # 
 ## END periodic token-based vault auth ",,,,,62,72.0,f6f60a1c3c6fa3e2898c9b0c26a8430f0000bd7e,de496ca8bf20117dbb31db7021b07d22cb4579c3,https://github.com/Worklytics/psoxy/blob/f6f60a1c3c6fa3e2898c9b0c26a8430f0000bd7e/infra/examples-dev/aws-google-workspace/vault.tf#L62,https://github.com/Worklytics/psoxy/blob/de496ca8bf20117dbb31db7021b07d22cb4579c3/infra/examples-dev/aws-google-workspace/vault.tf#L72,2023-06-16 14:08:45-07:00,2023-06-28 10:02:05-07:00,2,0
https://github.com/terraform-google-modules/terraform-google-bigquery,6,outputs.tf,outputs.tf,0,#todo,#TODO: Update the outputs,"/** 
 * Copyright 2018 Google LLC 
 * 
 * Licensed under the Apache License, Version 2.0 (the ""License""); 
 * you may not use this file except in compliance with the License. 
 * You may obtain a copy of the License at 
 * 
 *      http://www.apache.org/licenses/LICENSE-2.0 
 * 
 * Unless required by applicable law or agreed to in writing, software 
 * distributed under the License is distributed on an ""AS IS"" BASIS, 
 * WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. 
 * See the License for the specific language governing permissions and 
 * limitations under the License. 
 */  
 #TODO: Update the outputs ",,,the block associated got renamed or deleted,,17,,d56aa2c9a80343d60eed3e1a7d24962be31ee0b6,1d2f8c469b4b6e32985457b32c74ec9c481a5587,https://github.com/terraform-google-modules/terraform-google-bigquery/blob/d56aa2c9a80343d60eed3e1a7d24962be31ee0b6/outputs.tf#L17,https://github.com/terraform-google-modules/terraform-google-bigquery/blob/1d2f8c469b4b6e32985457b32c74ec9c481a5587/outputs.tf,2018-11-20 10:30:15-05:00,2018-12-28 14:01:22-05:00,2,1
https://github.com/google/go-cloud,56,internal/cmd/gocdk/internal/static/_assets/provision/blob/gcsblob/mainlocal_gcpproject.tf,internal/cmd/gocdk/internal/static/_assets/provision/blob/gcsblob/mainlocal_gcpproject.tf,0,todo,# TODO prompt user for this!,"  gcp_project = ""go-cloud-test-216917"" # TODO prompt user for this!",,,,,2,0.0,487492d09699c393c6abe3f8f618fc82f67d4573,cdcfe3fa5fe9b5bc865510548d1d1bc381145c5d,https://github.com/google/go-cloud/blob/487492d09699c393c6abe3f8f618fc82f67d4573/internal/cmd/gocdk/internal/static/_assets/provision/blob/gcsblob/mainlocal_gcpproject.tf#L2,https://github.com/google/go-cloud/blob/cdcfe3fa5fe9b5bc865510548d1d1bc381145c5d/internal/cmd/gocdk/internal/static/_assets/provision/blob/gcsblob/mainlocal_gcpproject.tf#L0,2019-06-11 11:42:23-07:00,2019-06-14 09:44:48-07:00,2,2
https://github.com/terraform-google-modules/terraform-google-lb-http,22,main.tf,main.tf,0,# todo,# TODO: Reenable,"# TODO: Reenable 
 # resource ""google_compute_firewall"" ""default-hc"" { 
 #   count         = length(var.firewall_networks) 
 #   project       = length(var.firewall_networks) == 1 && var.firewall_projects[0] == ""default"" ? var.project : var.firewall_projects[count.index] 
 #   name          = ""${var.name}-hc-${count.index}"" 
 #   network       = length(var.firewall_networks) == 1 ? var.firewall_networks[0] : var.firewall_networks[count.index] 
 #   source_ranges = [ 
 #     ""130.211.0.0/22"", 
 #     ""35.191.0.0/16"", 
 #     ""209.85.152.0/22"", 
 #     ""209.85.204.0/22""] 
 #   target_tags   = var.target_tags  
 #   dynamic ""allow"" { 
 #     for_each = distinct(var.backend_params) 
 #     content { 
 #       protocol = ""tcp"" 
 #       ports    = [ 
 #         split("","", allow.value)[2]] 
 #     } 
 #   } 
 # } ",,,the block associated got renamed or deleted,,203,,6749a85dc1ae2873024c6055218ca7a41daedb38,457f5bc38df273e15b5b2e32887188cbac87fc61,https://github.com/terraform-google-modules/terraform-google-lb-http/blob/6749a85dc1ae2873024c6055218ca7a41daedb38/main.tf#L203,https://github.com/terraform-google-modules/terraform-google-lb-http/blob/457f5bc38df273e15b5b2e32887188cbac87fc61/main.tf,2019-10-30 11:58:10+00:00,2019-10-30 12:05:57+00:00,2,1
https://github.com/Worklytics/psoxy,1830,infra/examples-dev/aws-all/kms-cmek.tf,infra/examples-dev/aws-all/kms-cmek.tf,0,# todo,#  # TODO: can eliminate this if test tool doesn't assume role when uploading to bucket,"# uncomment to use encryption for S3 buckets and have it work properly for Cloud Watch Logs   
 #locals { 
 #  # TODO: can eliminate this if test tool doesn't assume role when uploading to bucket 
 #  testing_policy_statements = var.provision_testing_infra ? [ 
 #    { 
 #      ""Sid"": ""Allow Test Users to Use Key"", 
 #      ""Effect"": ""Allow"", 
 #      ""Principal"": { # tests 
 #        ""AWS"": ""arn:aws:iam::${var.aws_account_id}:role/${module.psoxy.caller_role_name}"" 
 #      }, 
 #      ""Action"": ""kms:*"", 
 #      ""Resource"": ""*"" 
 #    } 
 #  ] : [] 
 # 
 #  # S3 bucket policy statements for bulk writer instances 
 #  # explicitly allow each instance's exec role to use the key to encrypt, as it needs to write to 
 #  # the output buckets 
 #  bulk_writer_policy_statements = [ 
 #    for instance in module.psoxy.bulk_connector_instances : { 
 #      ""Effect"" : ""Allow"", 
 #      ""Principal"" : { 
 #         ""AWS"" : instance.instance_role_arn 
 #      }, 
 #      ""Action"" : [ 
 #        ""kms:Encrypt"", 
 #        ""kms:GenerateDataKey"", 
 #      ], 
 #      ""Resource"" : ""*"" 
 #    } 
 #  ] 
 #} 
 # 
 #resource ""aws_kms_key_policy"" ""psoxy"" { 
 #  key_id = var.project_aws_kms_key_arn 
 #  policy = jsonencode( 
 #    { 
 #      ""Version"" : ""2012-10-17"", 
 #      ""Id"" : ""psoxy-key-policy"", 
 #      ""Statement"" : concat( 
 #        [ 
 #          # to allow Terraform to manage the key 
 #          { 
 #            ""Sid"": ""Allow IAM Users to Manage Key"", 
 #            ""Effect"": ""Allow"", 
 #            ""Principal"": { 
 #              ""AWS"": ""arn:aws:iam::${var.aws_account_id}:root"" 
 #            }, 
 #            ""Action"": ""kms:*"", 
 #            ""Resource"": ""*"" 
 #          }, 
 #          # to use for Cloud Watch Logs 
 #          { 
 #            ""Effect"" : ""Allow"", 
 #            ""Principal"" : { 
 #              ""Service"" : ""logs.${var.aws_region}.amazonaws.com"" 
 #            }, 
 #            ""Action"" : [ 
 #              ""kms:Encrypt"", 
 #              ""kms:Decrypt"", 
 #              ""kms:ReEncrypt"", 
 #              ""kms:GenerateDataKey"", 
 #              ""kms:Describe"" 
 #            ], 
 #            ""Resource"" : ""*"" 
 #          } 
 #      ], 
 #      local.bulk_writer_policy_statements, 
 #      local.testing_policy_statements 
 #      ) 
 #    }) 
 #} 
 # 
 #resource ""aws_s3_bucket_server_side_encryption_configuration"" ""input_bucket_encryption"" { 
 #  for_each = module.psoxy.bulk_connector_instances 
 # 
 #  bucket = each.value.input_bucket 
 # 
 #  rule { 
 #    apply_server_side_encryption_by_default { 
 #      sse_algorithm = ""aws:kms"" 
 #      kms_master_key_id = var.project_aws_kms_key_arn 
 #    } 
 #  } 
 #} 
 # 
 #resource ""aws_s3_bucket_server_side_encryption_configuration"" ""sanitized_bucket_encryption"" { 
 #  for_each = module.psoxy.bulk_connector_instances 
 # 
 #  bucket = each.value.sanitized_bucket 
 # 
 #  rule { 
 #    apply_server_side_encryption_by_default { 
 #      sse_algorithm = ""aws:kms"" 
 #      kms_master_key_id = var.project_aws_kms_key_arn 
 #    } 
 #  } 
 #} ",,,,,6,16.0,3d7c48b37702b03189d1e6d8a069067bd15267cd,ac8b4b0a42502aefd3a74c4d1923b7ba099a16b5,https://github.com/Worklytics/psoxy/blob/3d7c48b37702b03189d1e6d8a069067bd15267cd/infra/examples-dev/aws-all/kms-cmek.tf#L6,https://github.com/Worklytics/psoxy/blob/ac8b4b0a42502aefd3a74c4d1923b7ba099a16b5/infra/examples-dev/aws-all/kms-cmek.tf#L16,2023-06-28 03:28:19+00:00,2024-02-06 08:33:45-08:00,3,0
https://github.com/mozilla/hubs-ops,335,terraform/modules/ret-db/main.tf,terraform/modules/ret-db/main.tf,0,# todo,"# TODO, this wasn't working yet, AWS complains about:","# TODO, this wasn't working yet, AWS complains about: 
 # Instance: InvalidParameterValue: IAM role ARN value is invalid or does not include the required permissions for: ENHANCED_MONITORING 
 # monitoring_interval = 30 
 # monitoring_role_arn = ""${aws_iam_role.ret-db-monitoring.arn}""",,,,,150,168.0,f2034c747e9c96b72841364ff66df63203865acf,b197d6e6af9c598db0eff7e0ce9fcf33e65de795,https://github.com/mozilla/hubs-ops/blob/f2034c747e9c96b72841364ff66df63203865acf/terraform/modules/ret-db/main.tf#L150,https://github.com/mozilla/hubs-ops/blob/b197d6e6af9c598db0eff7e0ce9fcf33e65de795/terraform/modules/ret-db/main.tf#L168,2019-05-14 23:18:24+00:00,2019-05-15 00:47:17+00:00,2,0
https://github.com/chanzuckerberg/cztack,2,aws-default-vpc-security/main.tf,aws-default-vpc-security/main.tf,0,todo,# TODO turn on flow logs for default vpc,"# TODO turn on flow logs for default vpc 
 #   https://app.asana.com/0/335732894489412/503937337513570 
 # resource ""aws_flow_log"" ""default_vpc_flow_logs"" { 
 #   log_group_name = ""${var.vpc_flow_logs_group_name}"" 
 #   iam_role_arn   = ""${var.vpc_flow_logs_iam_role_arn}"" 
 #   vpc_id         = ""${aws_default_vpc.default.id}"" 
 #   traffic_type   = ""ALL"" 
 # }  ",,,,,90,90.0,038021ff34e8b2c5bce7a32400dca526838790df,b71a885f73472340541c8cb9f7bc1f5e279538a4,https://github.com/chanzuckerberg/cztack/blob/038021ff34e8b2c5bce7a32400dca526838790df/aws-default-vpc-security/main.tf#L90,https://github.com/chanzuckerberg/cztack/blob/b71a885f73472340541c8cb9f7bc1f5e279538a4/aws-default-vpc-security/main.tf#L90,2018-07-27 14:32:44-07:00,2021-06-25 11:33:29-04:00,4,0
https://github.com/terraform-aws-modules/terraform-aws-eks,68,main.tf,main.tf,0,fix,"/** # terraform-aws-eks  * A terraform module to create a managed Kubernetes cluster on AWS EKS. Available * through the [Terraform registry](https://registry.terraform.io/modules/terraform-aws-modules/eks/aws). * Inspired by and adapted from [this doc](https://www.terraform.io/docs/providers/aws/guides/eks-getting-started.html) * and its [source code](https://github.com/terraform-providers/terraform-provider-aws/tree/master/examples/eks-getting-started). * Read the [AWS docs on EKS to get connected to the k8s dashboard](https://docs.aws.amazon.com/eks/latest/userguide/dashboard-tutorial.html).  * | Branch | Build status                                                                                                                                                      | * | ------ | ----------------------------------------------------------------------------------------------------------------------------------------------------------------- | * | master | [![build Status](https://travis-ci.org/terraform-aws-modules/terraform-aws-eks.svg?branch=master)](https://travis-ci.org/terraform-aws-modules/terraform-aws-eks) |  * ## Assumptions  ** You want to create an EKS cluster and an autoscaling group of workers for the cluster. ** You want these resources to exist within security groups that allow communication and coordination. These can be user provided or created within the module. ** You've created a Virtual Private Cloud (VPC) and subnets where you intend to put the EKS resources. ** If `manage_aws_auth = true`, it's required that both [`kubectl`](https://kubernetes.io/docs/tasks/tools/install-kubectl/#install-kubectl) (>=1.10) and [`aws-iam-authenticator`](https://github.com/kubernetes-sigs/aws-iam-authenticator#4-set-up-kubectl-to-use-authentication-tokens-provided-by-aws-iam-authenticator-for-kubernetes) are installed and on your shell's PATH.  * ## Usage example  * A full example leveraging other community modules is contained in the [examples/eks_test_fixture directory](https://github.com/terraform-aws-modules/terraform-aws-eks/tree/master/examples/eks_test_fixture). Here's the gist of using it via the Terraform registry:  * ```hcl * module ""eks"" { *   source                = ""terraform-aws-modules/eks/aws"" *   cluster_name          = ""test-eks-cluster"" *   subnets               = [""subnet-abcde012"", ""subnet-bcde012a""] *   tags                  = {Environment = ""test""} *   vpc_id                = ""vpc-abcde012"" * } * ```  * ## Other Documentation * * - [Autoscaling](docs/autoscaling.md): How to enabled worker node autoscaling.  * ## Release schedule  * Generally the maintainers will try to release the module once every 2 weeks to * keep up with PR additions. If particularly pressing changes are added or maintainers * come up with the spare time (hah!), release may happen more often on occasion.  * ## Testing  * This module has been packaged with [awspec](https://github.com/k1LoW/awspec) tests through [kitchen](https://kitchen.ci/) and [kitchen-terraform](https://newcontext-oss.github.io/kitchen-terraform/). To run them:  * 1. Install [rvm](https://rvm.io/rvm/install) and the ruby version specified in the [Gemfile](https://github.com/terraform-aws-modules/terraform-aws-eks/tree/master/Gemfile). * 2. Install bundler and the gems from our Gemfile: * *     ```bash *     gem install bundler && bundle install *     ``` * * 3. Ensure your AWS environment is configured (i.e. credentials and region) for test. * 4. Test using `bundle exec kitchen test` from the root of the repo.  * For now, connectivity to the kubernetes cluster is not tested but will be in the * future. Once the test fixture has converged, you can query the test cluster from * that terminal session with * ```bash * kubectl get nodes --watch --kubeconfig kubeconfig * ``` * (using default settings `config_output_path = ""./""` & `write_kubeconfig = true`)  * ## Doc generation  * Documentation should be modified within `main.tf` and generated using [terraform-docs](https://github.com/segmentio/terraform-docs). * Generate them like so:  * ```bash * go get github.com/segmentio/terraform-docs * terraform-docs md ./ | cat -s | tail -r | tail -n +2 | tail -r > README.md * ```  * ## Contributing  * Report issues/questions/feature requests on in the [issues](https://github.com/terraform-aws-modules/terraform-aws-eks/issues/new) section.  * Full contributing [guidelines are covered here](https://github.com/terraform-aws-modules/terraform-aws-eks/blob/master/CONTRIBUTING.md).  * ## IAM Permissions  * Testing and using this repo requires a minimum set of IAM permissions. Test permissions * are listed in the [eks_test_fixture README](https://github.com/terraform-aws-modules/terraform-aws-eks/tree/master/examples/eks_test_fixture/README.md).  * ## Change log  * The [changelog](https://github.com/terraform-aws-modules/terraform-aws-eks/tree/master/CHANGELOG.md) captures all important release notes.  * ## Authors  * Created and maintained by [Brandon O'Connor](https://github.com/brandoconnor) - brandon@atscale.run. * Many thanks to [the contributors listed here](https://github.com/terraform-aws-modules/terraform-aws-eks/graphs/contributors)!  * ## License  * MIT Licensed. See [LICENSE](https://github.com/terraform-aws-modules/terraform-aws-eks/tree/master/LICENSE) for full details.*/","/** 
 # terraform-aws-eks 
  
 * A terraform module to create a managed Kubernetes cluster on AWS EKS. Available 
 * through the [Terraform registry](https://registry.terraform.io/modules/terraform-aws-modules/eks/aws). 
 * Inspired by and adapted from [this doc](https://www.terraform.io/docs/providers/aws/guides/eks-getting-started.html) 
 * and its [source code](https://github.com/terraform-providers/terraform-provider-aws/tree/master/examples/eks-getting-started). 
 * Read the [AWS docs on EKS to get connected to the k8s dashboard](https://docs.aws.amazon.com/eks/latest/userguide/dashboard-tutorial.html). 
  
 * | Branch | Build status                                                                                                                                                      | 
 * | ------ | ----------------------------------------------------------------------------------------------------------------------------------------------------------------- | 
 * | master | [![build Status](https://travis-ci.org/terraform-aws-modules/terraform-aws-eks.svg?branch=master)](https://travis-ci.org/terraform-aws-modules/terraform-aws-eks) | 
  
 * ## Assumptions 
  
 ** You want to create an EKS cluster and an autoscaling group of workers for the cluster. 
 ** You want these resources to exist within security groups that allow communication and coordination. These can be user provided or created within the module. 
 ** You've created a Virtual Private Cloud (VPC) and subnets where you intend to put the EKS resources. 
 ** If `manage_aws_auth = true`, it's required that both [`kubectl`](https://kubernetes.io/docs/tasks/tools/install-kubectl/#install-kubectl) (>=1.10) and [`aws-iam-authenticator`](https://github.com/kubernetes-sigs/aws-iam-authenticator#4-set-up-kubectl-to-use-authentication-tokens-provided-by-aws-iam-authenticator-for-kubernetes) are installed and on your shell's PATH. 
  
 * ## Usage example 
  
 * A full example leveraging other community modules is contained in the [examples/eks_test_fixture directory](https://github.com/terraform-aws-modules/terraform-aws-eks/tree/master/examples/eks_test_fixture). Here's the gist of using it via the Terraform registry: 
  
 * ```hcl 
 * module ""eks"" { 
 *   source                = ""terraform-aws-modules/eks/aws"" 
 *   cluster_name          = ""test-eks-cluster"" 
 *   subnets               = [""subnet-abcde012"", ""subnet-bcde012a""] 
 *   tags                  = {Environment = ""test""} 
 *   vpc_id                = ""vpc-abcde012"" 
 * } 
 * ``` 
  
 * ## Other Documentation 
 * 
 * - [Autoscaling](docs/autoscaling.md): How to enabled worker node autoscaling. 
  
 * ## Release schedule 
  
 * Generally the maintainers will try to release the module once every 2 weeks to 
 * keep up with PR additions. If particularly pressing changes are added or maintainers 
 * come up with the spare time (hah!), release may happen more often on occasion. 
  
 * ## Testing 
  
 * This module has been packaged with [awspec](https://github.com/k1LoW/awspec) tests through [kitchen](https://kitchen.ci/) and [kitchen-terraform](https://newcontext-oss.github.io/kitchen-terraform/). To run them: 
  
 * 1. Install [rvm](https://rvm.io/rvm/install) and the ruby version specified in the [Gemfile](https://github.com/terraform-aws-modules/terraform-aws-eks/tree/master/Gemfile). 
 * 2. Install bundler and the gems from our Gemfile: 
 * 
 *     ```bash 
 *     gem install bundler && bundle install 
 *     ``` 
 * 
 * 3. Ensure your AWS environment is configured (i.e. credentials and region) for test. 
 * 4. Test using `bundle exec kitchen test` from the root of the repo. 
  
 * For now, connectivity to the kubernetes cluster is not tested but will be in the 
 * future. Once the test fixture has converged, you can query the test cluster from 
 * that terminal session with 
 * ```bash 
 * kubectl get nodes --watch --kubeconfig kubeconfig 
 * ``` 
 * (using default settings `config_output_path = ""./""` & `write_kubeconfig = true`) 
  
 * ## Doc generation 
  
 * Documentation should be modified within `main.tf` and generated using [terraform-docs](https://github.com/segmentio/terraform-docs). 
 * Generate them like so: 
  
 * ```bash 
 * go get github.com/segmentio/terraform-docs 
 * terraform-docs md ./ | cat -s | tail -r | tail -n +2 | tail -r > README.md 
 * ``` 
  
 * ## Contributing 
  
 * Report issues/questions/feature requests on in the [issues](https://github.com/terraform-aws-modules/terraform-aws-eks/issues/new) section. 
  
 * Full contributing [guidelines are covered here](https://github.com/terraform-aws-modules/terraform-aws-eks/blob/master/CONTRIBUTING.md). 
  
 * ## IAM Permissions 
  
 * Testing and using this repo requires a minimum set of IAM permissions. Test permissions 
 * are listed in the [eks_test_fixture README](https://github.com/terraform-aws-modules/terraform-aws-eks/tree/master/examples/eks_test_fixture/README.md). 
  
 * ## Change log 
  
 * The [changelog](https://github.com/terraform-aws-modules/terraform-aws-eks/tree/master/CHANGELOG.md) captures all important release notes. 
  
 * ## Authors 
  
 * Created and maintained by [Brandon O'Connor](https://github.com/brandoconnor) - brandon@atscale.run. 
 * Many thanks to [the contributors listed here](https://github.com/terraform-aws-modules/terraform-aws-eks/graphs/contributors)! 
  
 * ## License 
  
 * MIT Licensed. See [LICENSE](https://github.com/terraform-aws-modules/terraform-aws-eks/tree/master/LICENSE) for full details. 
 */  ",,,the block associated got renamed or deleted,,1,,31ec0f7db32d0b8b94cf1a7d3c0812db6731bd3b,6d38ca4eadf341230ce510801bf806ffe3a39706,https://github.com/terraform-aws-modules/terraform-aws-eks/blob/31ec0f7db32d0b8b94cf1a7d3c0812db6731bd3b/main.tf#L1,https://github.com/terraform-aws-modules/terraform-aws-eks/blob/6d38ca4eadf341230ce510801bf806ffe3a39706/main.tf,2018-10-25 17:46:32+02:00,2018-12-12 17:07:10+01:00,2,1
https://github.com/rust-lang/simpleinfra,14,terragrunt/modules/docs-rs/web-server.tf,terragrunt/modules/docs-rs/web-server.tf,0,# todo,# TODO: configure web app,"# TODO: configure web app 
 # module ""web"" { 
 #   source         = ""../shared/modules/ecs-app"" 
 #   cluster_config = data.terraform_remote_state.shared.outputs.ecs_cluster_config  
 #   env  = ""prod"" 
 #   name = ""docs-rs-web"" 
 #   repo = ""rust-lang/docs.rs""  
 #   cpu                  = 256 
 #   memory               = 512 
 #   tasks_count          = 1 
 #   platform_version     = ""1.4.0"" 
 #   ephemeral_storage_gb = 40  
 #   environment = { 
 #     DOCSRS_PREFIX               = ""/tmp"" 
 #     DOCSRS_STORAGE_BACKEND      = ""s3"" 
 #     DOCSRS_LOG                  = ""docs_rs=debug,rustwide=info"" 
 #     RUST_BACKTRACE              = ""1"" 
 #     DOCSRS_STATIC_CLOUDFRONT_ID = ""${aws_cloudfront_distribution.static.id}"" 
 #   }  
 #   secrets = { 
 #     DOCSRS_GITHUB_ACCESSTOKEN = ""/prod/docs-rs/github-access-token"" 
 #   }  
 #   computed_secrets = { 
 #     DOCSRS_DATABASE_URL = aws_ssm_parameter.connection_url.arn 
 #   }  
 #   expose_http = { 
 #     container_port = 80 
 #     prometheus     = ""/about/metrics"" 
 #     domains        = [""docs-rs-web-prod.infra.rust-lang.org""]  
 #     health_check_path     = ""/"" 
 #     health_check_interval = 5 
 #     health_check_timeout  = 2 
 #   }  
 #   # Allow database access 
 #   additional_security_group_ids = [aws_security_group.web.id] 
 # }  
 # resource ""aws_iam_role_policy"" ""web"" { 
 #   role = module.web.role_id 
 #   name = ""inline""  
 #   policy = jsonencode({ 
 #     Version = ""2012-10-17"" 
 #     Statement = [ 
 #       { 
 #         Effect = ""Allow"" 
 #         Action = [ 
 #           ""s3:PutObject"", 
 #           ""s3:GetObjectTagging"", 
 #           ""s3:PutObjectTagging"", 
 #           ""s3:GetObject"", 
 #           ""s3:PutObjectAcl"", 
 #           ""s3:ListBucket"", 
 #           ""s3:DeleteObject"", 
 #         ] 
 #         Resource = [ 
 #           ""arn:aws:s3:::rust-docs-rs"", 
 #           ""arn:aws:s3:::rust-docs-rs/*"", 
 #         ] 
 #       }, 
 #       { 
 #         Effect = ""Allow"" 
 #         Action = [ 
 #           ""cloudfront:CreateInvalidation"", 
 #           ""cloudfront:GetInvalidation"", 
 #           ""cloudfront:ListInvalidations"", 
 #         ] 
 #         Resource = [ 
 #           aws_cloudfront_distribution.webapp.arn, 
 #           aws_cloudfront_distribution.static.arn, 
 #         ] 
 #       }, 
 #     ] 
 #   }) 
 # } ",,,the block associated got renamed or deleted,,6,,0b061f4b31ad08a3761960de431377549e76d0c4,8d588e18da3b236eaa53a9920a5af7219450cf75,https://github.com/rust-lang/simpleinfra/blob/0b061f4b31ad08a3761960de431377549e76d0c4/terragrunt/modules/docs-rs/web-server.tf#L6,https://github.com/rust-lang/simpleinfra/blob/8d588e18da3b236eaa53a9920a5af7219450cf75/terragrunt/modules/docs-rs/web-server.tf,2023-01-04 17:28:18+01:00,2023-01-10 20:16:01+01:00,2,1
https://github.com/mozilla/hubs-ops,138,terraform/modules/ret/main.tf,terraform/modules/ret/main.tf,0,todo,# TODO kill,# TODO kill,,,the block associated got renamed or deleted,,648,,f45cc1d464a1e1b95c61640bcdb17c8574c7d633,f75498ed97a073686e0d920232ec621f96603119,https://github.com/mozilla/hubs-ops/blob/f45cc1d464a1e1b95c61640bcdb17c8574c7d633/terraform/modules/ret/main.tf#L648,https://github.com/mozilla/hubs-ops/blob/f75498ed97a073686e0d920232ec621f96603119/terraform/modules/ret/main.tf,2019-04-28 23:18:12+00:00,2019-04-30 04:22:51+00:00,7,1
