Row,chatgpt,claude,deepseek,gemini,gemma,qwen
518,0.0178571428571429,0.25,0.142857142857143,0.125,0.25,0.196428571428571
519,0.125,0.375,0.125,0.125,0.25,0.125
520,0.125,0.25,0.125,0.125,0.107142857142857,0.125
521,0.125,0.125,0.125,0,0,0.125
522,0.125,0,0.125,0.125,0.125,0.125
523,0,0,0.0178571428571429,0,0,0
524,0.25,0.25,0.25,0.25,0.25,0.25
525,0.232142857142857,0,0,0,0,0
526,0,0.25,0,0,0,0.25
527,0,0,0,0,0,0
528,0,0.125,0.125,0.125,0.125,0.125
529,0,0.125,0.125,0,0,0.125
530,0.125,0.25,0.125,0,0,0.125
531,0,0.25,0.0357142857142857,0.125,0.125,0.25
532,0,0,0,0,0,0
533,0,0,0,0,0,0
534,0,0.142857142857143,0,0,0.160714285714286,0
535,0.0178571428571429,0.25,0,0.0357142857142857,0.25,0
536,0.125,0.267857142857143,0.125,0.125,0.125,0.125
537,0,0.25,0,0.125,0.25,0
538,0.125,0.25,0.125,0.125,0.160714285714286,0.125
539,0,0.214285714285714,0,0,0.232142857142857,0
540,0.25,0.5,0.285714285714286,0.25,0.5,0.25
541,0.125,0.232142857142857,0.160714285714286,0.25,0.25,0.125
542,0,0.482142857142857,0.125,0.125,0.25,0.125
543,0.160714285714286,0.25,0,0.125,0.125,0
544,0,0.125,0,0,0.125,0
545,0,0,0.125,0.125,0.0178571428571429,0.125
546,0.375,0.625,0.375,0.5,0.5,0.375
547,0.125,0.482142857142857,0.142857142857143,0.125,0.267857142857143,0.25
548,0.0714285714285714,0.267857142857143,0.125,0,0,0.125
549,0,0,0,0,0,0
550,0,0.125,0,0,0.125,0
551,0,0,0,0,0.125,0
552,0,0,0.0714285714285714,0,0,0.125
553,0.25,0.125,0.25,0.125,0.25,0.25
554,0,0.0714285714285714,0.125,0.125,0.142857142857143,0.0178571428571429
555,0.214285714285714,0.25,0.125,0.125,0.232142857142857,0.125
556,0,0.25,0.0357142857142857,0.232142857142857,0.25,0.107142857142857
557,0,0.125,0,0,0,0
558,0,0,0,0,0,0
559,0.142857142857143,0.196428571428571,0.178571428571429,0,0.125,0.160714285714286
560,0,0.125,0,0,0,0
561,0.125,0.25,0.125,0,0.25,0.125
562,0,0,0,0,0,0
563,0.25,0.125,0.125,0.125,0.125,0.125
564,0.25,0.125,0.214285714285714,0.125,0.25,0.25
565,0.178571428571429,0.392857142857143,0.232142857142857,0.125,0.375,0.25
566,0,0,0,0,0,0
567,0,0.125,0,0,0,0
568,0.125,0,0.125,0.125,0,0.125
569,0.0178571428571429,0,0,0,0,0
570,0.125,0.142857142857143,0.0178571428571429,0.0357142857142857,0,0.232142857142857
571,0.25,0.25,0.339285714285714,0.375,0.25,0.375
572,0.125,0,0,0,0.125,0.125
573,0.125,0.375,0.25,0.125,0.25,0.125
574,0,0.125,0,0,0.125,0.107142857142857
575,0.25,0.125,0.25,0.25,0.25,0
576,0,0.125,0,0,0.125,0
577,0,0,0.0535714285714286,0.125,0.125,0
578,0,0.0178571428571429,0,0,0,0
579,0.232142857142857,0.125,0.125,0,0.125,0.0714285714285714
580,0.125,0.25,0.125,0.178571428571429,0.25,0.125
581,0,0.25,0.0357142857142857,0.125,0.125,0.125
582,0.160714285714286,0.125,0.25,0,0.25,0.125
583,0,0.125,0,0,0,0
584,0.178571428571429,0.125,0.125,0.25,0.125,0.125
585,0.5,0.535714285714286,0.339285714285714,0.25,0.607142857142857,0.5
586,0.125,0.125,0.196428571428571,0,0.25,0.125
587,0,0.125,0,0,0.125,0
588,0.125,0.125,0.125,0.125,0.0178571428571429,0.125
589,0.25,0.25,0.25,0.25,0.321428571428571,0.375
590,0.25,0.214285714285714,0.232142857142857,0.25,0.375,0.214285714285714
591,0,0.0892857142857143,0,0,0.107142857142857,0
592,0.125,0.25,0.0714285714285714,0,0.357142857142857,0.125
593,0,0.125,0.25,0.375,0.5,0.125
594,0,0,0,0,0,0.0178571428571429
595,0.196428571428571,0,0,0,0,0.0178571428571429
596,0,0.142857142857143,0,0,0.0178571428571429,0
597,0.25,0.25,0.25,0.25,0.25,0.375
598,0,0.125,0,0.125,0.0714285714285714,0
599,0.0178571428571429,0.142857142857143,0.0178571428571429,0.125,0.178571428571429,0.0178571428571429
600,0.25,0.232142857142857,0.125,0.125,0.107142857142857,0.25
601,0,0.25,0,0.125,0,0.125
602,0,0,0,0,0,0.0357142857142857
603,0,0,0,0,0,0
604,0.0714285714285714,0,0,0.125,0,0.125
605,0.0178571428571429,0.25,0.125,0.125,0.125,0
606,0,0,0,0,0,0
607,0.125,0.25,0.125,0.125,0.321428571428571,0.125
608,0,0.0535714285714286,0,0,0,0
609,0.339285714285714,0.375,0.196428571428571,0.25,0.125,0.125
610,0,0,0,0,0.0714285714285714,0.125
611,0,0,0,0,0,0
612,0.125,0.107142857142857,0.142857142857143,0.125,0.232142857142857,0.0714285714285714
613,0.125,0.142857142857143,0.125,0.125,0.25,0.125
614,0.125,0.25,0.160714285714286,0.125,0.25,0.25
615,0.125,0.125,0.125,0.125,0.125,0.125
616,0.125,0.125,0.125,0.125,0.125,0.125
617,0.125,0.125,0.125,0.125,0.125,0.125
618,0.25,0.125,0.232142857142857,0.375,0.25,0.25
619,0.125,0.25,0,0.125,0,0
620,0,0,0,0,0,0
621,0,0,0,0,0,0
622,0,0.107142857142857,0,0,0,0
623,0,0.107142857142857,0,0,0,0
624,0.125,0.125,0.125,0.107142857142857,0.125,0.160714285714286
625,0.125,0,0,0,0,0.107142857142857
626,0.25,0.321428571428571,0.321428571428571,0.25,0.25,0.25
627,0,0.125,0,0.125,0.125,0
628,0.125,0.25,0.142857142857143,0.125,0.25,0.142857142857143
629,0.25,0.464285714285714,0.196428571428571,0.25,0.25,0.25
630,0.0357142857142857,0.25,0.0357142857142857,0.125,0.125,0.25
631,0,0.0357142857142857,0,0,0,0
632,0,0,0,0,0,0
633,0.107142857142857,0.125,0.196428571428571,0.125,0.25,0.142857142857143
634,0.178571428571429,0.125,0.142857142857143,0.125,0.25,0.125
635,0.125,0,0.125,0,0,0.125
636,0.125,0.125,0.125,0.125,0.125,0.125
637,0.125,0.142857142857143,0.125,0.125,0.125,0.0357142857142857
638,0.125,0.125,0.125,0.125,0.125,0.125
639,0,0.0178571428571429,0,0.125,0.125,0.0892857142857143
640,0.125,0.125,0.125,0.125,0.125,0.125
641,0,0.0535714285714286,0,0,0.125,0
642,0,0,0,0,0.125,0.125
643,0,0.142857142857143,0.0178571428571429,0,0.0357142857142857,0
644,0,0.125,0.125,0.125,0.375,0.375
645,0.0357142857142857,0,0,0,0,0.125
646,0.25,0.375,0.464285714285714,0.5,0.625,0.375
647,0.107142857142857,0.125,0.125,0.125,0.125,0
648,0.125,0.285714285714286,0.125,0,0.125,0
649,0,0,0,0,0,0
650,0,0.0178571428571429,0,0,0,0
651,0.375,0.375,0.375,0.375,0.5,0.375
652,0,0.142857142857143,0,0,0,0.107142857142857
653,0.125,0.267857142857143,0.125,0.125,0.196428571428571,0.125
654,0,0.125,0.125,0.125,0.125,0.196428571428571
655,0,0.125,0.232142857142857,0.25,0.125,0.142857142857143
656,0,0.107142857142857,0,0,0.0357142857142857,0
657,0.125,0.125,0.125,0.125,0.125,0.125
658,0.25,0.267857142857143,0.25,0.25,0.25,0.25
659,0.0892857142857143,0.125,0.0535714285714286,0,0,0.0178571428571429
660,0.25,0.339285714285714,0.0535714285714286,0.375,0.25,0.25
661,0.107142857142857,0.0714285714285714,0,0,0.125,0
662,0,0.125,0,0,0,0
663,0,0.25,0,0,0.125,0.125
664,0.125,0.142857142857143,0.125,0.25,0.267857142857143,0.178571428571429
665,0,0.125,0,0,0.125,0
666,0.125,0.125,0.0714285714285714,0,0,0.125
667,0.125,0,0.0178571428571429,0,0.25,0
668,0.125,0,0,0.125,0,0
669,0.125,0.25,0.0714285714285714,0.125,0,0.0357142857142857
670,0.0178571428571429,0,0.0714285714285714,0.125,0,0.125
671,0.0357142857142857,0.125,0.125,0,0.285714285714286,0.125
672,0.232142857142857,0.25,0.125,0.125,0.125,0.285714285714286
673,0.25,0.125,0.125,0.125,0.25,0.125
674,0,0,0,0,0,0.25
675,0,0.125,0.25,0.25,0.267857142857143,0
676,0.142857142857143,0.25,0.107142857142857,0.125,0.25,0
677,0,0.125,0,0.125,0.125,0.0892857142857143
678,0.25,0.357142857142857,0.160714285714286,0.25,0.25,0.125
679,0.125,0.125,0.125,0.125,0.107142857142857,0.125
680,0,0.107142857142857,0,0.0714285714285714,0,0
