Repo URL,Satd Comment Id,File Path Of First Occurence,File Path Of Last Occurence,renamed,Keyword,SATD Comment,context,bloc of first occurrence,bloc type of first occurrence,bloc of last occurrence,bloc type of last occurrence,SATD Comment Line Of First Occurence,SATD Comment Line Of Last Occurence,first Commit Hash,last Commit Hash,Link To The File Of First Occurence,Link To The File Of Last Occurence/When Adressed,Introduction Time,Last Occurence (even solved or not),number of commits,adressed ?,Computing Management Debt,IaC Code Debt,Dependency Management,Security Debt,Networking Debt,Environment-Based Configuration Debt,Monitoring and Logging Debt,Test Debt
https://github.com/kubernetes/k8s.io,115,infra/gcp/clusters/modules/gke-project/main.tf,infra/gcp/terraform/modules/gke-project/main.tf,1,// todo,// TODO(spiffxp): explicitly not using a data source for this until,"// TODO(spiffxp): explicitly not using a data source for this until 
 // I have a better sense of whether this requires more permissions 
 // than (are / should be) available for k8s-infra-prow-oncall and 
 // k8s-infra-cluster-admins 
 // data google_billing_account { 
 // billing_account = locals.billing_account 
 // }  
 // Create the project in which we're creating the cluster","resource ""google_project"" ""project"" {
  name            = var.project_name
  project_id      = var.project_name
  org_id          = data.google_organization.org.org_id
  billing_account = local.billing_account
}
",resource,"resource ""google_project"" ""project"" {
  name            = var.project_name
  project_id      = var.project_name
  org_id          = data.google_organization.org.org_id
  billing_account = local.billing_account
}
",resource,28,55.0,d09eae6759b7f46c3c63dd96593d4a5d8b7c10a1,84bb4180c27c027b4391af1b3c3afa427935d1b9,https://github.com/kubernetes/k8s.io/blob/d09eae6759b7f46c3c63dd96593d4a5d8b7c10a1/infra/gcp/clusters/modules/gke-project/main.tf#L28,https://github.com/kubernetes/k8s.io/blob/84bb4180c27c027b4391af1b3c3afa427935d1b9/infra/gcp/terraform/modules/gke-project/main.tf#L55,2021-03-03 16:40:35-05:00,2024-02-08 15:43:16-08:00,9,0,0,1,0,1,0,0,0,0
https://github.com/kubernetes/k8s.io,216,infra/gcp/terraform/k8s-infra-prow-build/main.tf,infra/gcp/terraform/k8s-infra-prow-build/main.tf,0,# todo,# TODO(spiffxp): remove this once all jobs/pods have fully migrated over to,"# TODO(spiffxp): remove this once all jobs/pods have fully migrated over to 
 #                pool5","module ""prow_build_nodepool_n1_highmem_8_maxiops"" {
  source        = ""../modules/gke-nodepool""
  project_name  = local.project_id
  cluster_name  = module.prow_build_cluster.cluster.name
  location      = module.prow_build_cluster.cluster.location
  name          = ""pool4""
  initial_count = 1
  min_count     = 1
  max_count     = 80
  # kind-ipv6 jobs need an ipv6 stack; COS doesn't provide one, so we need to
  # use an UBUNTU image instead. Keep parity with the existing google.com
  # k8s-prow-builds/prow cluster by using the CONTAINERD variant
  image_type   = ""UBUNTU_CONTAINERD""
  machine_type = ""n1-highmem-8""
  # Use an ssd volume sized to allow the max IOPS supported by n1 instances w/ 8 vCPU
  disk_size_gb    = 500
  disk_type       = ""pd-ssd""
  service_account = module.prow_build_cluster.cluster_node_sa.email
}
",module,the block associated got renamed or deleted,,137,,f403678c4aa40765125e4738a91fbfd99addd89b,8c45f5a5981f205b35ef6474b8a2270069ef939b,https://github.com/kubernetes/k8s.io/blob/f403678c4aa40765125e4738a91fbfd99addd89b/infra/gcp/terraform/k8s-infra-prow-build/main.tf#L137,https://github.com/kubernetes/k8s.io/blob/8c45f5a5981f205b35ef6474b8a2270069ef939b/infra/gcp/terraform/k8s-infra-prow-build/main.tf,2021-09-28 05:47:06-07:00,2021-09-28 10:19:06-07:00,2,1,1,1,0,0,0,0,0,0
https://github.com/aws-ia/terraform-aws-eks-blueprints,49,kubernetes-addons.tf,kubernetes-addons.tf,0,todo,# TODO Upgrade,# TODO Upgrade,"module ""cert_manager"" {
  count  = var.create_eks && var.cert_manager_enable ? 1 : 0
  source = ""./kubernetes-addons/cert-manager""

  private_container_repo_url      = var.private_container_repo_url
  public_docker_repo              = var.public_docker_repo
  cert_manager_helm_chart_version = var.cert_manager_helm_chart_version
  cert_manager_image_tag          = var.cert_manager_image_tag
  cert_manager_install_crds       = var.cert_manager_install_crds
  cert_manager_helm_chart_name    = var.cert_manager_helm_chart_name
  cert_manager_helm_chart_url     = var.cert_manager_helm_chart_url
  cert_manager_image_repo_name    = var.cert_manager_image_repo_name

  depends_on = [module.aws_eks]
}
",module,"module ""opentelemetry_collector"" {
  count  = var.create_eks && var.opentelemetry_enable ? 1 : 0
  source = ""./kubernetes-addons/opentelemetry-collector""

  private_container_repo_url                            = var.private_container_repo_url
  public_docker_repo                                    = var.public_docker_repo
  opentelemetry_command_name                            = var.opentelemetry_command_name
  opentelemetry_helm_chart                              = var.opentelemetry_helm_chart
  opentelemetry_helm_chart_url                          = var.opentelemetry_helm_chart_url
  opentelemetry_image                                   = var.opentelemetry_image
  opentelemetry_image_tag                               = var.opentelemetry_image_tag
  opentelemetry_helm_chart_version                      = var.opentelemetry_helm_chart_version
  opentelemetry_enable_agent_collector                  = var.opentelemetry_enable_agent_collector
  opentelemetry_enable_standalone_collector             = var.opentelemetry_enable_standalone_collector
  opentelemetry_enable_autoscaling_standalone_collector = var.opentelemetry_enable_autoscaling_standalone_collector
  opentelemetry_enable_container_logs                   = var.opentelemetry_enable_container_logs
  opentelemetry_min_standalone_collectors               = var.opentelemetry_min_standalone_collectors
  opentelemetry_max_standalone_collectors               = var.opentelemetry_max_standalone_collectors

  depends_on = [module.aws_eks]
}
",module,132,144.0,074bc8c69e3bab74a8642dfd8f32d8ca5afa9aa9,d9986b66484e6905c7ace374fae2c6fe45fa70c7,https://github.com/aws-ia/terraform-aws-eks-blueprints/blob/074bc8c69e3bab74a8642dfd8f32d8ca5afa9aa9/kubernetes-addons.tf#L132,https://github.com/aws-ia/terraform-aws-eks-blueprints/blob/d9986b66484e6905c7ace374fae2c6fe45fa70c7/kubernetes-addons.tf#L144,2021-10-13 14:49:03+01:00,2021-10-18 13:22:40-04:00,6,0,1,1,0,1,0,0,0,0
https://github.com/GoogleCloudPlatform/cloud-foundation-fabric,760,examples/cloud-operations/network-dashboard/main.tf,examples/cloud-operations/network-dashboard/main.tf,0,# todo,"# TODO: How to secure Cloud Function invokation? Not   member = ""allUsers"" but specific Scheduler service Account?","# TODO: How to secure Cloud Function invokation? Not   member = ""allUsers"" but specific Scheduler service Account? 
 # Maybe ""service-YOUR_PROJECT_NUMBER@gcp-sa-cloudscheduler.iam.gserviceaccount.com""? ","resource ""google_cloudfunctions_function_iam_member"" ""invoker"" {
  project        = module.project-monitoring.project_id
  region         = var.region
  cloud_function = google_cloudfunctions_function.function_quotas.name

  role   = ""roles/cloudfunctions.invoker""
  member = ""allUsers""
}
",resource,the block associated got renamed or deleted,,164,,9f3ee4dc2299a7e9034cf25988d9c4b59c0fd70b,65172031f0f525adfe6d56aa050aab606d6ce8e7,https://github.com/GoogleCloudPlatform/cloud-foundation-fabric/blob/9f3ee4dc2299a7e9034cf25988d9c4b59c0fd70b/examples/cloud-operations/network-dashboard/main.tf#L164,https://github.com/GoogleCloudPlatform/cloud-foundation-fabric/blob/65172031f0f525adfe6d56aa050aab606d6ce8e7/examples/cloud-operations/network-dashboard/main.tf,2022-03-08 18:36:02+01:00,2022-03-17 20:08:58+01:00,6,1,1,1,0,1,0,0,0,0
https://github.com/aws-ia/terraform-aws-eks-blueprints,18,locals.tf,locals.tf,0,#todo,#TODO Allow this to be specified in TFVARS file,#TODO Allow this to be specified in TFVARS file,"locals {

  tags                = tomap({ ""created-by"" = var.terraform_version })
  private_subnet_tags = merge(tomap({ ""kubernetes.io/role/internal-elb"" = ""1"" }), tomap({ ""created-by"" = var.terraform_version }))
  public_subnet_tags  = merge(tomap({ ""kubernetes.io/role/elb"" = ""1"" }), tomap({ ""created-by"" = var.terraform_version }))

  service_account_amp_ingest_name = format(""%s-%s-%s-%s"", var.tenant, var.environment, var.zone, ""amp-ingest-account"")
  service_account_amp_query_name  = format(""%s-%s-%s-%s"", var.tenant, var.environment, var.zone, ""amp-query-account"")
  #TODO Allow this to be specified in TFVARS file
  amp_workspace_name = format(""%s-%s-%s-%s"", var.tenant, var.environment, var.zone, ""EKS-Metrics-Workspace"")

  image_repo = ""${data.aws_caller_identity.current.account_id}.dkr.ecr.${data.aws_region.current.id}.amazonaws.com/""

  self_managed_node_platform = var.enable_windows_support ? ""windows"" : ""linux""

  # Managed node IAM Roles for aws-auth
  managed_node_group_aws_auth_config_map = var.enable_managed_nodegroups == true ? [
    for key, node in var.managed_node_groups : {
      rolearn : ""arn:${data.aws_partition.current.partition}:iam::${data.aws_caller_identity.current.account_id}:role/${module.eks.cluster_id}-${node.node_group_name}""
      username : ""system:node:{{EC2PrivateDNSName}}""
      groups : [
        ""system:bootstrappers"",
        ""system:nodes""
      ]
    }
  ] : []

  # Self Managed node IAM Roles for aws-auth
  self_managed_node_group_aws_auth_config_map = var.enable_self_managed_nodegroups == true ? [
    for key, node in var.self_managed_node_groups : {
      rolearn : ""arn:${data.aws_partition.current.partition}:iam::${data.aws_caller_identity.current.account_id}:role/${module.eks.cluster_id}-${node.node_group_name}""
      username : ""system:node:{{EC2PrivateDNSName}}""
      groups : [
        ""system:bootstrappers"",
        ""system:nodes""
      ]
    }
  ] : []

  # Fargate node IAM Roles for aws-auth
  fargate_profiles_aws_auth_config_map = var.enable_fargate == true ? [
    for key, node in var.fargate_profiles : {
      rolearn : ""arn:${data.aws_partition.current.partition}:iam::${data.aws_caller_identity.current.account_id}:role/${module.eks.cluster_id}-${node.fargate_profile_name}""
      username : ""system:node:{{SessionName}}""
      groups : [
        ""system:bootstrappers"",
        ""system:nodes"",
        ""system:node-proxier""
      ]
    }
  ] : []

}",locals,"locals {

  tags                = tomap({ ""created-by"" = var.terraform_version })
  private_subnet_tags = merge(tomap({ ""kubernetes.io/role/internal-elb"" = ""1"" }), tomap({ ""created-by"" = var.terraform_version }))
  public_subnet_tags  = merge(tomap({ ""kubernetes.io/role/elb"" = ""1"" }), tomap({ ""created-by"" = var.terraform_version }))

  ecr_image_repo_url = ""${data.aws_caller_identity.current.account_id}.dkr.ecr.${data.aws_region.current.id}.amazonaws.com""

  # Managed node IAM Roles for aws-auth
  managed_node_group_aws_auth_config_map = var.enable_managed_nodegroups == true ? [
    for key, node in var.managed_node_groups : {
      rolearn : ""arn:${data.aws_partition.current.partition}:iam::${data.aws_caller_identity.current.account_id}:role/${module.eks.eks_cluster_id}-${node.node_group_name}""
      username : ""system:node:{{EC2PrivateDNSName}}""
      groups : [
        ""system:bootstrappers"",
        ""system:nodes""
      ]
    }
  ] : []

  # Self Managed node IAM Roles for aws-auth
  self_managed_node_group_aws_auth_config_map = var.enable_self_managed_nodegroups ? [
    for key, node in var.self_managed_node_groups : {
      rolearn : ""arn:${data.aws_partition.current.partition}:iam::${data.aws_caller_identity.current.account_id}:role/${module.eks.eks_cluster_id}-${node.node_group_name}""
      username : ""system:node:{{EC2PrivateDNSName}}""
      groups : [
        ""system:bootstrappers"",
        ""system:nodes""
      ]
    } if node.custom_ami_type != ""windows""
  ] : []

  # Self Managed Windows node IAM Roles for aws-auth
  windows_node_group_aws_auth_config_map = var.enable_self_managed_nodegroups && var.enable_windows_support ? [
    for key, node in var.self_managed_node_groups : {
      rolearn : ""arn:${data.aws_partition.current.partition}:iam::${data.aws_caller_identity.current.account_id}:role/${module.eks.eks_cluster_id}-${node.node_group_name}""
      username : ""system:node:{{EC2PrivateDNSName}}""
      groups : [
        ""system:bootstrappers"",
        ""system:nodes"",
        ""eks:kube-proxy-windows""
      ]
    } if node.custom_ami_type == ""windows""
  ] : []

  # Fargate node IAM Roles for aws-auth
  fargate_profiles_aws_auth_config_map = var.enable_fargate == true ? [
    for key, node in var.fargate_profiles : {
      rolearn : ""arn:${data.aws_partition.current.partition}:iam::${data.aws_caller_identity.current.account_id}:role/${module.eks.eks_cluster_id}-${node.fargate_profile_name}""
      username : ""system:node:{{SessionName}}""
      groups : [
        ""system:bootstrappers"",
        ""system:nodes"",
        ""system:node-proxier""
      ]
    }
  ] : []

}",locals,27,,125390ed86df57dc9d8064df92b36e14cc8eb3e2,0f757b1a24ba147292e99c66667737dd57bb661e,https://github.com/aws-ia/terraform-aws-eks-blueprints/blob/125390ed86df57dc9d8064df92b36e14cc8eb3e2/locals.tf#L27,https://github.com/aws-ia/terraform-aws-eks-blueprints/blob/0f757b1a24ba147292e99c66667737dd57bb661e/locals.tf,2021-09-13 14:12:34+01:00,2021-09-24 23:30:52+01:00,6,1,0,1,0,1,0,0,0,0
https://github.com/GoogleCloudPlatform/cloud-foundation-fabric,966,modules/organization-policy/experimental.tf,modules/organization-policy/experimental.tf,0,# todo,# TODO: Remove once Terraform 1.3 is released https://github.com/hashicorp/terraform/releases/tag/v1.3.0-alpha20220622,# TODO: Remove once Terraform 1.3 is released https://github.com/hashicorp/terraform/releases/tag/v1.3.0-alpha20220622,"terraform {
  # TODO: Remove once Terraform 1.3 is released https://github.com/hashicorp/terraform/releases/tag/v1.3.0-alpha20220622
  experiments = [module_variable_optional_attrs]  
}
",terraform,,,17,0.0,9c942a68d6511184dae15cb2c9711de398db3867,ac835b6d50f7889b6f71fcaf0089a7ecceff5154,https://github.com/GoogleCloudPlatform/cloud-foundation-fabric/blob/9c942a68d6511184dae15cb2c9711de398db3867/modules/organization-policy/experimental.tf#L17,https://github.com/GoogleCloudPlatform/cloud-foundation-fabric/blob/ac835b6d50f7889b6f71fcaf0089a7ecceff5154/modules/organization-policy/experimental.tf#L0,2022-07-08 15:19:47+02:00,2022-09-28 11:28:05+02:00,3,2,0,1,1,0,0,0,0,0
https://github.com/wireapp/wire-server-deploy,61,terraform/modules/sft/variables.tf,terraform/modules/sft/variables.tf,0,#todo,#TODO: Make this better,#TODO: Make this better,"variable ""server_names_stale"" {
  #TODO: Make this better
  description = ""List of names of stale sft servers. The server will be availables at sft<name>.<environment>.<root_domain>, ideally these shouldn't be touched by terraform""
  type = set(string)
}
",variable,the block associated got renamed or deleted,,15,,8d9b7151e0d68df4553b84e43b905305f02c39ba,d8e12109f7193074bb4c065a6e3c0580a24cbceb,https://github.com/wireapp/wire-server-deploy/blob/8d9b7151e0d68df4553b84e43b905305f02c39ba/terraform/modules/sft/variables.tf#L15,https://github.com/wireapp/wire-server-deploy/blob/d8e12109f7193074bb4c065a6e3c0580a24cbceb/terraform/modules/sft/variables.tf,2020-10-06 18:36:03+02:00,2020-10-15 12:30:35+02:00,2,1,0,1,0,0,0,0,0,0
https://github.com/oracle-terraform-modules/terraform-oci-oke,141,modules/oke/cluster.tf,modules/oke/cluster.tf,0,//todo,//TODO: remove this option when the relevant Kubernetes version (v1.25) is no longer supported by OKE,//TODO: remove this option when the relevant Kubernetes version (v1.25) is no longer supported by OKE,"resource ""oci_containerengine_cluster"" ""k8s_cluster"" {
  compartment_id     = var.compartment_id
  kubernetes_version = var.cluster_kubernetes_version
  kms_key_id         = var.use_cluster_encryption == true ? var.cluster_kms_key_id : null
  name               = var.label_prefix == ""none"" ? var.cluster_name : ""${var.label_prefix}-${var.cluster_name}""

  depends_on = [time_sleep.wait_30_seconds]

  cluster_pod_network_options {
    cni_type = var.cni_type == ""flannel"" ? ""FLANNEL_OVERLAY"" : ""OCI_VCN_IP_NATIVE""
  }

  endpoint_config {
    is_public_ip_enabled = var.control_plane_type == ""public"" ? true : false
    nsg_ids              = var.control_plane_nsgs
    subnet_id            = var.cluster_subnets[""cp""]
  }

  dynamic ""image_policy_config"" {
    for_each = var.use_signed_images == true ? [1] : []

    content {
      is_policy_enabled = true

      dynamic ""key_details"" {
        iterator = signing_keys_iterator
        for_each = var.image_signing_keys

        content {
          kms_key_id = signing_keys_iterator.value
        }
      }
    }
  }

  freeform_tags = lookup(var.freeform_tags, ""cluster"", {})
  defined_tags  = lookup(var.defined_tags, ""cluster"", {})

  options {
    add_ons {
      is_kubernetes_dashboard_enabled = var.cluster_options_add_ons_is_kubernetes_dashboard_enabled
      is_tiller_enabled               = false
    }

    //TODO: remove this option when the relevant Kubernetes version (v1.25) is no longer supported by OKE
    admission_controller_options {
      is_pod_security_policy_enabled = lookup(var.admission_controller_options, ""PodSecurityPolicy"", false)
    }

    kubernetes_network_config {
      pods_cidr     = var.cluster_options_kubernetes_network_config_pods_cidr
      services_cidr = var.cluster_options_kubernetes_network_config_services_cidr
    }

    persistent_volume_config {
      freeform_tags = lookup(var.freeform_tags, ""persistent_volume"", {})
      defined_tags  = lookup(var.defined_tags, ""persistent_volume"", {})
    }

    service_lb_config {
      freeform_tags = lookup(var.freeform_tags, ""service_lb"", {})
      defined_tags  = lookup(var.defined_tags, ""service_lb"", {})
    }

    service_lb_subnet_ids = [var.cluster_subnets[local.lb_subnet]]
  }

  lifecycle {
    ignore_changes = [defined_tags, freeform_tags, cluster_pod_network_options]

    precondition {
      condition     = var.cluster_subnets[local.lb_subnet] != """"
      error_message = ""Preferred load balancer references unexisting load balancer. Please check variables preferred_load_balancer and load_balancers.""
    }
  }

  vcn_id = var.vcn_id

}
",resource,,,55,0.0,23a6c53575badeea9f8bf2fd815fca59f843e677,6c867cd8e9cbf559742f56658989bcded0d1fd89,https://github.com/oracle-terraform-modules/terraform-oci-oke/blob/23a6c53575badeea9f8bf2fd815fca59f843e677/modules/oke/cluster.tf#L55,https://github.com/oracle-terraform-modules/terraform-oci-oke/blob/6c867cd8e9cbf559742f56658989bcded0d1fd89/modules/oke/cluster.tf#L0,2023-03-23 09:58:36+11:00,2023-10-25 16:40:02+11:00,5,2,1,1,1,0,0,0,0,0
https://github.com/Worklytics/psoxy,421,infra/examples/msft-365/main.tf,infra/examples/msft-365/main.tf,0,# todo,"# TODO: CLIENT_ID, REFRESH_ENDPOINT better as env variables","# TODO: CLIENT_ID, REFRESH_ENDPOINT better as env variables","resource ""local_file"" ""configure_client_id"" {
  for_each = module.worklytics_connector_specs.enabled_msft_365_connectors


  # TODO: CLIENT_ID, REFRESH_ENDPOINT better as env variables
  filename = ""TODO 1 - setup ${each.key} secrets in AWS (SENSITIVE).md""
  content  = <<EOT

  1. Set `PSOXY_${upper(replace(each.key, ""-"", ""_""))}_CLIENT_ID` as an AWS SSM Parameter to value
     `${module.msft-connection[each.key].connector.application_id}`
  2. Set `PSOXY_${upper(replace(each.key, ""-"", ""_""))}_REFRESH_ENDPOINT` as an AWS SSM Parameter to
     `https://login.microsoftonline.com/${var.msft_tenant_id}/oauth2/v2.0/token`
  3. Set `PSOXY_${upper(replace(each.key, ""-"", ""_""))}_PRIVATE_KEY_ID` as an AWS SSM Parameter to
     `module.msft-connection-auth[each.key].private_key_id`
  4. Set `PSOXY_${upper(replace(each.key, ""-"", ""_""))}_PRIVATE_KEY` as an AWS SSM Parameter to
     `module.msft-connection-auth[each.key].private_key`

EOT
}
",resource,"resource ""local_file"" ""configure_client_id"" {
  for_each = module.worklytics_connector_specs.enabled_msft_365_connectors


  # TODO: CLIENT_ID, REFRESH_ENDPOINT better as env variables
  filename = ""TODO 1 - setup ${each.key} secrets in AWS (SENSITIVE).md""
  content  = <<EOT

  1. Set `PSOXY_${upper(replace(each.key, ""-"", ""_""))}_CLIENT_ID` as an AWS SSM Parameter to value
     `${module.msft-connection[each.key].connector.application_id}`
  2. Set `PSOXY_${upper(replace(each.key, ""-"", ""_""))}_REFRESH_ENDPOINT` as an AWS SSM Parameter to
     `https://login.microsoftonline.com/${var.msft_tenant_id}/oauth2/v2.0/token`
  3. Set `PSOXY_${upper(replace(each.key, ""-"", ""_""))}_PRIVATE_KEY_ID` as an AWS SSM Parameter to
     `module.msft-connection-auth[each.key].private_key_id`
  4. Set `PSOXY_${upper(replace(each.key, ""-"", ""_""))}_PRIVATE_KEY` as an AWS SSM Parameter to
     `module.msft-connection-auth[each.key].private_key`

EOT
}
",resource,78,84.0,a63a56baa7f445fb28653b850d4c6c7c53c97019,8f6786b90a7f0fcb6120cc8f822fd07cab49697f,https://github.com/Worklytics/psoxy/blob/a63a56baa7f445fb28653b850d4c6c7c53c97019/infra/examples/msft-365/main.tf#L78,https://github.com/Worklytics/psoxy/blob/8f6786b90a7f0fcb6120cc8f822fd07cab49697f/infra/examples/msft-365/main.tf#L84,2022-10-07 20:39:52-07:00,2024-04-23 19:32:11-07:00,84,0,0,1,0,0,0,0,0,0
https://github.com/aws-observability/terraform-aws-observability-accelerator,5,examples/workloads.tf,examples/workloads.tf,0,# todo,"# TODO: create also a cluster, VPC -- check if enough VPCs","# TODO: create also a cluster, VPC -- check if enough VPCs  
 # deploys AWS Distro for OpenTelemetry operator into the cluster","module ""eks_observability_accelerator"" {
  #source = ""aws-ia/terrarom-aws-observability-accelerator""
  source = ""../""

  aws_region     = var.aws_region
  eks_cluster_id = var.eks_cluster_id

  # TODO: create also a cluster, VPC -- check if enough VPCs

  # deploys AWS Distro for OpenTelemetry operator into the cluster
  enable_amazon_eks_adot = false

  # reusing existing certificate manager? defaults to true
  enable_cert_manager = false

  # # -- or enable opentelemetry operator
  enable_opentelemetry_operator = false #-- true doesn't work for me, needs fix
  #open_telemetry_operator_config = map() // custom config

  # creates a new AMP workspace, defaults to true
  enable_managed_prometheus = false

  # reusing existing AMP -- needs data source for alerting rules
  managed_prometheus_id     = var.managed_prometheus_workspace_id
  managed_prometheus_region = null # defaults to the current region, useful for cross region scenarios (same account)

  # sets up the AMP alert manager at the workspace level
  enable_alertmanager = true

  # create a new Grafana workspace
  enable_managed_grafana = true
  #managed_grafana_workspace_id = ""g-9790a4306b""



  enable_java                 = true
  enable_java_recording_rules = true


  # enable_haproxy = true
  # haproxy_config = {
  #   amp_endpoint     = module / amp.endpoint
  #   grafana_endpoint = module.grafana.endpoint
  # }


  # java_config = {
  #   amp_endpoint     = """"
  #   grafana_endpoint = """"
  # }

  # # -- or provide custom alerts definition
  # prometheus_custom_alert_rule = var.prometheus_custom_alert_rule


  # # create grafana workspace, and customer to deal with authentication later
  # create_managed_grafana_workspace = true
  # grafana_auth_provider            = var.grafana_auth_provider       //SAML or AWS_SSO
  # grafana_account_access_type      = var.grafana_account_access_type // CURRENT_ACCOUNT or ORGANIZATION
  # grafana_permission_type          = var.grafana_permission_type     // SERVICE_MANAGED or CUSTOMER_MANAGED
  # grafana_permission_role_arn      = var.grafana_permission_role_arn // if CUSTOMER_MANAGED

  # # -- or using existing amg workspace. so we can use API for keys


  tags = local.tags


}
",module,"module ""eks_observability_accelerator"" {
  #source = ""aws-ia/terrarom-aws-observability-accelerator""
  source = ""../""

  aws_region     = var.aws_region
  eks_cluster_id = var.eks_cluster_id

  # deploys AWS Distro for OpenTelemetry operator into the cluster
  enable_amazon_eks_adot = true

  # reusing existing certificate manager? defaults to true
  enable_cert_manager = true

  # # -- or enable opentelemetry operator
  enable_opentelemetry_operator = false
  #open_telemetry_operator_config = map() // custom config

  # creates a new AMP workspace, defaults to true
  enable_managed_prometheus = false

  # reusing existing AMP -- needs data source for alerting rules
  managed_prometheus_id     = var.managed_prometheus_workspace_id
  managed_prometheus_region = null # defaults to the current region, useful for cross region scenarios (same account)

  # sets up the AMP alert manager at the workspace level
  enable_alertmanager = true

  # create a new Grafana workspace - TODO review design
  enable_managed_grafana       = false
  managed_grafana_workspace_id = var.managed_grafana_workspace_id
  grafana_api_key              = var.grafana_api_key

  # enable workload-specific collector, metrics, alerts and dashboards
  enable_java                 = false
  enable_java_recording_rules = false

  # enable_haproxy = true
  # haproxy_config = {
  #   amp_endpoint     = module / amp.endpoint
  #   grafana_endpoint = module.grafana.endpoint
  # }

  enable_infra_metrics = true
  #infra_metrics_config = {}

  tags = local.tags
}
",module,10,,2a5564607491389ad1a87c16add9542d44d9ac20,a8fc12f7b7d7f4ed814d48061cf3e0eb4a646c9e,https://github.com/aws-observability/terraform-aws-observability-accelerator/blob/2a5564607491389ad1a87c16add9542d44d9ac20/examples/workloads.tf#L10,https://github.com/aws-observability/terraform-aws-observability-accelerator/blob/a8fc12f7b7d7f4ed814d48061cf3e0eb4a646c9e/examples/workloads.tf,2022-08-26 17:30:03+02:00,2022-08-26 17:30:03+02:00,3,1,1,1,0,0,1,0,0,0
https://github.com/oracle-terraform-modules/terraform-oci-oke,291,variables-network.tf,variables-network.tf,0,todo,"// TODO Align with subnets declaration, never/auto/always","variable ""create_nsgs_always"" { // TODO Align with subnets declaration, never/auto/always","variable ""create_nsgs_always"" { // TODO Align with subnets declaration, never/auto/always
  default     = false
  description = ""Whether to create standard network security groups when associated components will not be.""
  type        = bool
}
",variable,the block associated got renamed or deleted,,16,,cf7f4da8a0c56d0350bd86c2ef1011e3f6c2f3b2,32cf3b275cc82bf2119d9d27231c8bc86b6e0ed1,https://github.com/oracle-terraform-modules/terraform-oci-oke/blob/cf7f4da8a0c56d0350bd86c2ef1011e3f6c2f3b2/variables-network.tf#L16,https://github.com/oracle-terraform-modules/terraform-oci-oke/blob/32cf3b275cc82bf2119d9d27231c8bc86b6e0ed1/variables-network.tf,2023-10-25 16:40:02+11:00,2023-10-25 16:40:02+11:00,5,1,0,1,0,1,1,0,0,0
https://github.com/terraform-google-modules/terraform-google-iam,23,test/fixtures/additive/outputs.tf,test/fixtures/additive/outputs.tf,0,workaround,# workaround InSpec lack of support for integer,# workaround InSpec lack of support for integer,"output ""roles"" {
  # workaround InSpec lack of support for integer
  value       = tostring(var.roles)
  description = ""Amount of roles assigned. Useful for testing how the module behaves on updates.""
}
",output,"output ""roles"" {
  # workaround InSpec lack of support for integer
  value       = tostring(var.roles)
  description = ""Amount of roles assigned. Useful for testing how the module behaves on updates.""
}
",output,119,131.0,2529fe6173f7540994a346066d5ab141144861e9,4f6e19d1e561853dd55106bcb2bcc1c4edc96d45,https://github.com/terraform-google-modules/terraform-google-iam/blob/2529fe6173f7540994a346066d5ab141144861e9/test/fixtures/additive/outputs.tf#L119,https://github.com/terraform-google-modules/terraform-google-iam/blob/4f6e19d1e561853dd55106bcb2bcc1c4edc96d45/test/fixtures/additive/outputs.tf#L131,2019-10-23 19:31:30+03:00,2023-02-15 13:45:50-06:00,4,0,0,1,0,0,0,0,0,1
https://github.com/GoogleCloudPlatform/cloud-foundation-fabric,25,modules/on-prem-in-a-box/main.tf,modules/on-prem-in-a-box/main.tf,0,# todo,# TODO: use a narrower firewall rule and tie it to the service account,# TODO: use a narrower firewall rule and tie it to the service account,"resource ""google_compute_firewall"" ""allow-vpn"" {
  name          = ""onprem-in-a-box-allow-vpn""
  description   = ""Allow VPN traffic to the onprem instance""
  network       = var.network
  project       = var.project_id
  source_ranges = [format(""%s/32"", var.vpn_config.peer_ip)]
  target_tags   = [""onprem""]
  allow {
    protocol = ""tcp""
  }
  allow {
    protocol = ""udp""
  }
  allow {
    protocol = ""icmp""
  }
}
",resource,,,99,0.0,c486bfc66f9814e33b410602cb557a5e4d532912,409407ae7d02e9b7eedf63bd9815c1c789bc45bc,https://github.com/GoogleCloudPlatform/cloud-foundation-fabric/blob/c486bfc66f9814e33b410602cb557a5e4d532912/modules/on-prem-in-a-box/main.tf#L99,https://github.com/GoogleCloudPlatform/cloud-foundation-fabric/blob/409407ae7d02e9b7eedf63bd9815c1c789bc45bc/modules/on-prem-in-a-box/main.tf#L0,2020-04-03 14:06:48+02:00,2020-04-06 16:27:13+02:00,2,2,0,1,0,1,0,0,0,0
