Row,chatgpt,claude,deepseek,gemini,gemma,qwen
482,0.125,0.25,0.125,0.125,0,0.142857142857143
483,0,0,0,0,0,0
484,0,0.482142857142857,0.125,0.125,0.375,0.25
485,0,0,0,0,0,0
486,0.125,0,0.125,0.125,0.107142857142857,0.125
487,0.125,0.125,0,0,0,0.25
488,0.125,0.25,0.25,0.142857142857143,0.25,0.25
489,0.125,0.303571428571429,0.25,0.125,0.25,0.214285714285714
490,0.25,0.125,0,0.0892857142857143,0.125,0
491,0.25,0.375,0.142857142857143,0.25,0.375,0.375
492,0.0714285714285714,0.107142857142857,0,0,0,0.125
493,0,0.125,0,0.125,0.125,0
494,0.125,0.142857142857143,0.125,0.125,0.178571428571429,0.196428571428571
495,0.232142857142857,0.125,0.125,0.125,0.125,0.125
496,0,0.357142857142857,0,0,0.25,0.232142857142857
497,0.25,0.25,0.125,0.232142857142857,0.25,0.125
498,0.125,0.125,0.25,0.125,0.125,0.125
499,0.25,0.25,0.125,0.232142857142857,0.142857142857143,0.0892857142857143
500,0.125,0.25,0.125,0.125,0.25,0.214285714285714
501,0.125,0.107142857142857,0.125,0.0357142857142857,0,0.25
502,0,0.0892857142857143,0,0,0.125,0
503,0,0,0.0892857142857143,0.0178571428571429,0.25,0.125
504,0,0.321428571428571,0,0.125,0.125,0.125
505,0.107142857142857,0.196428571428571,0,0,0.125,0.25
506,0.0178571428571429,0.232142857142857,0.125,0.25,0.25,0.125
507,0,0,0,0,0,0
508,0,0.125,0,0,0.0357142857142857,0.125
509,0.160714285714286,0.25,0.125,0.125,0.125,0.125
510,0.25,0.142857142857143,0.125,0.25,0.285714285714286,0.357142857142857
511,0,0.0892857142857143,0.125,0,0.25,0.25
512,0.25,0.25,0.25,0.25,0.25,0.25
513,0,0.375,0,0,0.125,0.25
514,0,0.107142857142857,0.0535714285714286,0,0,0.125
515,0.125,0,0.0714285714285714,0,0,0.125
516,0.125,0.142857142857143,0.125,0.125,0.142857142857143,0.178571428571429
517,0,0.125,0,0,0.125,0.0535714285714286
518,0,0.25,0.125,0,0.142857142857143,0.125
519,0.125,0.339285714285714,0,0.125,0.446428571428571,0.0357142857142857
520,0.125,0.267857142857143,0.125,0.125,0.25,0.25
521,0.125,0.125,0.125,0,0.125,0.125
522,0.178571428571429,0.0535714285714286,0.125,0.125,0,0.25
523,0,0,0.0178571428571429,0,0.125,0.125
524,0.25,0.25,0.25,0.25,0.25,0.25
525,0.125,0,0,0,0,0
526,0,0.142857142857143,0.107142857142857,0.160714285714286,0.178571428571429,0.125
527,0,0.0178571428571429,0.125,0,0,0.125
528,0.0178571428571429,0.464285714285714,0.125,0.125,0.25,0.125
529,0,0.125,0.125,0.125,0.196428571428571,0.214285714285714
530,0.125,0.375,0.125,0.125,0.0892857142857143,0.125
531,0.107142857142857,0.125,0,0,0.125,0.25
532,0,0.0892857142857143,0,0,0,0
533,0,0.25,0.125,0.125,0.214285714285714,0.125
534,0,0.125,0,0,0.25,0.125
535,0.0178571428571429,0.25,0,0,0.25,0.25
536,0.125,0.267857142857143,0.125,0.125,0.142857142857143,0.0892857142857143
537,0,0.339285714285714,0,0,0.25,0.125
538,0.0535714285714286,0.25,0.125,0.125,0.25,0.125
539,0,0.142857142857143,0,0,0.196428571428571,0
540,0.25,0.5,0.25,0.25,0.375,0.25
541,0.125,0.25,0,0.142857142857143,0.125,0.125
542,0,0.375,0.125,0.125,0.178571428571429,0
543,0.125,0.25,0,0.125,0.125,0.0357142857142857
544,0,0.214285714285714,0,0,0.142857142857143,0
545,0,0.25,0.125,0.0357142857142857,0.0357142857142857,0.214285714285714
546,0.446428571428571,0.375,0.446428571428571,0.375,0.5,0.75
547,0.178571428571429,0.392857142857143,0.125,0.125,0.25,0.160714285714286
548,0,0.125,0.125,0,0,0.25
549,0,0,0,0,0,0.125
550,0.0714285714285714,0.25,0,0.0535714285714286,0.125,0.107142857142857
551,0,0,0,0,0.125,0.0357142857142857
552,0.0357142857142857,0,0.0892857142857143,0.232142857142857,0.0178571428571429,0.232142857142857
553,0.375,0.267857142857143,0.25,0.25,0.125,0.375
554,0.125,0.0714285714285714,0.125,0.125,0.125,0.125
555,0.160714285714286,0.375,0.125,0.125,0.25,0.25
556,0.0178571428571429,0.142857142857143,0.125,0.125,0.25,0.321428571428571
557,0.125,0.571428571428571,0,0.125,0.25,0.125
558,0,0.125,0,0.125,0,0
559,0.25,0.25,0,0,0.125,0.125
560,0,0.125,0,0,0.125,0.0178571428571429
561,0.125,0.375,0.125,0.125,0.25,0.125
562,0,0.160714285714286,0,0,0,0.125
563,0.25,0.232142857142857,0.142857142857143,0.25,0.125,0.160714285714286
564,0.25,0.125,0.125,0.125,0.25,0.125
565,0.25,0.5,0.25,0,0.375,0.5
566,0.0714285714285714,0.125,0,0.0178571428571429,0.125,0.125
567,0,0.232142857142857,0,0,0.125,0.125
568,0.125,0.107142857142857,0.125,0.125,0,0.125
569,0,0.0535714285714286,0,0,0,0.125
570,0.25,0.125,0.196428571428571,0,0.0535714285714286,0.25
571,0.25,0.25,0.375,0.375,0.375,0.232142857142857
572,0.125,0.107142857142857,0,0,0.125,0
573,0.125,0.446428571428571,0.25,0.125,0.25,0.125
574,0.25,0.285714285714286,0,0,0.25,0.267857142857143
575,0.25,0.25,0.25,0.25,0.25,0.0357142857142857
576,0,0.125,0,0,0.125,0.0178571428571429
577,0,0.0178571428571429,0.0535714285714286,0.125,0,0
578,0,0,0,0,0,0.107142857142857
579,0.125,0.125,0.25,0.142857142857143,0.125,0.25
580,0.125,0.25,0.125,0.125,0.25,0.0714285714285714
581,0,0.214285714285714,0.125,0,0.125,0.125
582,0.25,0.357142857142857,0.375,0.0892857142857143,0.357142857142857,0.446428571428571
583,0,0,0,0,0.0357142857142857,0.0892857142857143
584,0.142857142857143,0.125,0.25,0.25,0.125,0.196428571428571
585,0.535714285714286,0.464285714285714,0.267857142857143,0.5,0.5,0.5
586,0.232142857142857,0.142857142857143,0.160714285714286,0.0535714285714286,0.25,0.125
587,0,0,0,0,0.125,0
588,0,0.375,0.125,0.125,0.25,0.25
589,0.25,0.125,0.25,0.25,0.375,0.25
590,0.232142857142857,0.125,0.25,0.25,0.375,0.232142857142857
591,0,0.125,0,0,0.125,0
592,0.125,0.303571428571429,0,0,0.125,0
593,0.375,0.25,0.375,0.375,0.5,0.375
594,0,0.125,0,0.107142857142857,0.125,0.125
595,0.178571428571429,0,0.107142857142857,0,0,0
596,0,0.25,0,0,0.125,0.0714285714285714
597,0.25,0.25,0.25,0.25,0.25,0.375
598,0,0.25,0,0,0.125,0
599,0.125,0.25,0,0.125,0.25,0
600,0.25,0.25,0.142857142857143,0.25,0,0.25
601,0,0.375,0.125,0,0,0.125
602,0,0,0,0,0,0.125
603,0,0.125,0,0,0,0.125
604,0.160714285714286,0,0.125,0,0,0.232142857142857
605,0.232142857142857,0.285714285714286,0.125,0.125,0.125,0.25
606,0,0.125,0,0,0,0.125
607,0.125,0.285714285714286,0.125,0.125,0.25,0.160714285714286
608,0,0,0,0,0,0.0178571428571429
609,0.375,0.446428571428571,0.303571428571429,0.25,0.125,0.392857142857143
610,0,0,0,0,0,0
611,0,0,0,0,0,0.125
612,0.125,0.0178571428571429,0.125,0.125,0.25,0
613,0.125,0.125,0.125,0.142857142857143,0.25,0.125
614,0.125,0.196428571428571,0.125,0.125,0.25,0.125
615,0.125,0,0.125,0.125,0.0178571428571429,0.178571428571429
616,0.125,0.214285714285714,0.125,0.0714285714285714,0.25,0.125
617,0.125,0.125,0.125,0.125,0.125,0.25
618,0.125,0.125,0.25,0.339285714285714,0.25,0.25
619,0.125,0.214285714285714,0,0.0357142857142857,0,0.232142857142857
620,0,0,0,0,0,0
621,0.125,0.125,0.25,0.125,0,0.160714285714286
622,0,0,0,0,0,0
623,0.125,0.107142857142857,0.125,0,0.125,0.25
624,0.107142857142857,0.125,0.25,0.196428571428571,0.125,0.25
625,0.125,0,0,0,0,0
626,0.25,0.392857142857143,0.375,0.267857142857143,0.285714285714286,0.375
627,0,0.142857142857143,0,0,0.125,0
628,0.125,0.5,0.125,0.125,0.25,0.339285714285714
629,0.25,0.375,0.0535714285714286,0.267857142857143,0.375,0.25
630,0.25,0.5,0.125,0,0.196428571428571,0.285714285714286
631,0,0,0,0,0.125,0
632,0,0,0,0,0,0
633,0,0.125,0.160714285714286,0.125,0.25,0
634,0.125,0.178571428571429,0.125,0.125,0.25,0.125
635,0.125,0.107142857142857,0.125,0.107142857142857,0,0.125
636,0.125,0.0892857142857143,0.25,0.142857142857143,0.125,0.25
637,0.125,0.125,0.125,0.125,0.125,0
638,0.125,0.125,0.125,0.0714285714285714,0.125,0.160714285714286
639,0.125,0.25,0,0.125,0.25,0.125
640,0.125,0.160714285714286,0.125,0.125,0.125,0.25
641,0.0357142857142857,0.25,0,0.107142857142857,0.125,0.0357142857142857
642,0.125,0.125,0.125,0.125,0.125,0.25
643,0,0.25,0.125,0,0.178571428571429,0
644,0.0357142857142857,0.125,0.125,0.125,0.25,0.25
645,0,0.107142857142857,0,0,0,0.25
646,0.25,0.375,0.5,0.5,0.625,0.482142857142857
647,0.0892857142857143,0,0.125,0.125,0.125,0
648,0.125,0.375,0.125,0.125,0.125,0.107142857142857
649,0,0,0,0,0,0.125
650,0,0,0,0,0,0.142857142857143
651,0.339285714285714,0.392857142857143,0.25,0.375,0.375,0.196428571428571
652,0,0.267857142857143,0.25,0,0.0714285714285714,0.178571428571429
653,0.125,0.375,0.125,0.125,0.25,0.0357142857142857
654,0.125,0.160714285714286,0.125,0.125,0.125,0.25
655,0,0.125,0.25,0,0.25,0.125
656,0,0.25,0,0,0.160714285714286,0
657,0.125,0.25,0,0.125,0.125,0.125
658,0.303571428571429,0.25,0.25,0.25,0.285714285714286,0.303571428571429
659,0.107142857142857,0.0178571428571429,0.142857142857143,0,0,0.0714285714285714
660,0.25,0.5,0,0.232142857142857,0.285714285714286,0.303571428571429
661,0,0.196428571428571,0,0,0.178571428571429,0
662,0.0357142857142857,0.125,0,0,0,0.125
663,0.125,0.464285714285714,0,0.160714285714286,0.125,0.125
664,0.125,0.25,0.125,0.25,0.25,0.25
665,0,0.107142857142857,0,0,0.125,0.125
666,0.0892857142857143,0.125,0.107142857142857,0,0.125,0.142857142857143
667,0.125,0.0357142857142857,0.125,0.125,0,0.0892857142857143
668,0.107142857142857,0,0,0,0,0
669,0.125,0.25,0.125,0.125,0.25,0
670,0.125,0,0,0.0357142857142857,0,0.160714285714286
671,0,0.232142857142857,0.0714285714285714,0.107142857142857,0.125,0.0714285714285714
672,0.357142857142857,0.482142857142857,0.125,0.125,0.125,0.375
673,0.25,0.25,0.125,0.125,0.25,0.125
674,0,0,0,0,0,0.25
675,0.25,0.125,0.25,0.25,0.375,0.125
676,0.25,0.232142857142857,0.142857142857143,0.25,0.25,0
677,0.125,0.25,0,0.125,0.696428571428571,0
678,0.125,0.375,0.142857142857143,0.25,0.25,0
679,0.142857142857143,0.142857142857143,0.25,0.125,0.25,0.125
680,0,0.0178571428571429,0.107142857142857,0,0.125,0.214285714285714
